Country,Region_Province,Institution,Program,Duration_months,Field_relevance,Intl_tuition_CAD_verified,Budget_tier,Poststudy_work_months,Poststudy_pathway_name,Verified_source_URL,Notes
Poland,Mazowieckie,University of Warsaw,MA/MSc Business and Management,24,Management,5880,Yes,9,Graduate temporary residence permit (9 months),https://rekrutacja.uw.edu.pl/files/pdf/tuition_fees_2025-2026_06.2025.pdf,Full-time (stacjonarne) second-cycle; English medium; Indian BBA typically eligible with NAWA recognition statement where required (Art. 326a PSWiN); work permit exemption for full-time Polish university graduates per 2025 rules — residence permit still required. Non-EU annual tuition €4000 (2025/26 fee schedule PDF).
Poland,Mazowieckie,University of Warsaw,MA/MSc International Business Program (IBP),24,Business,6174,Yes,9,Graduate temporary residence permit (9 months),https://wz.uw.edu.pl/en/student-2/study-in-english/international-business-program/,Full-time (stacjonarne) second-cycle; English medium; Indian BBA typically eligible with NAWA recognition statement where required (Art. 326a PSWiN); work permit exemption for full-time Polish university graduates per 2025 rules — residence permit still required. Non-EU annual tuition €4200 (2025/26 fee schedule PDF).
Poland,Mazowieckie,University of Warsaw,MA/MSc European Politics and Economics,24,Economics,6321,Yes,9,Graduate temporary residence permit (9 months),https://rekrutacja.uw.edu.pl/files/pdf/tuition_fees_2025-2026_06.2025.pdf,Full-time (stacjonarne) second-cycle; English medium; Indian BBA typically eligible with NAWA recognition statement where required (Art. 326a PSWiN); work permit exemption for full-time Polish university graduates per 2025 rules — residence permit still required. Non-EU annual tuition €4300 (2025/26 fee schedule PDF).
Poland,Mazowieckie,University of Warsaw,MA/MSc Quantitative Finance,24,Business,6321,Yes,9,Graduate temporary residence permit (9 months),https://rekrutacja.uw.edu.pl/files/pdf/tuition_fees_2025-2026_06.2025.pdf,Full-time (stacjonarne) second-cycle; English medium; Indian BBA typically eligible with NAWA recognition statement where required (Art. 326a PSWiN); work permit exemption for full-time Polish university graduates per 2025 rules — residence permit still required. Non-EU annual tuition €4300 (2025/26 fee schedule PDF).
Poland,Małopolskie,Jagiellonian University,MA Business and Finance Management,24,Management,6664,Yes,9,Graduate temporary residence permit (9 months),https://irk.uj.edu.pl/en-gb/offer/II_P_26/programme/busine.fina.mana_s2s_P_en/,"Full-time (stacjonarne) second-cycle; English medium; Indian BBA typically eligible with NAWA recognition statement where required (Art. 326a PSWiN); work permit exemption for full-time Polish university graduates per 2025 rules — residence permit still required. PLN 19,600/yr (IRK 2026 intake); total programme PLN 39,200."
Poland,Mazowieckie,SGH Warsaw School of Economics,"MSc Global Business, Finance and Governance (GLO)",24,Business,6762,Yes,9,Graduate temporary residence permit (9 months),https://www.sgh.waw.pl/en/fees-graduate-studies,"Full-time (stacjonarne) second-cycle; English medium; Indian BBA typically eligible with NAWA recognition statement where required (Art. 326a PSWiN); work permit exemption for full-time Polish university graduates per 2025 rules — residence permit still required. Non-EU tuition €2,300/sem (2025/26); payments in EUR per Rector regulation."
Poland,Mazowieckie,SGH Warsaw School of Economics,MSc Advanced Analytics – Big Data (AAB),24,Analytics,6762,Yes,9,Graduate temporary residence permit (9 months),https://www.sgh.waw.pl/en/fees-graduate-studies,"Full-time (stacjonarne) second-cycle; English medium; Indian BBA typically eligible with NAWA recognition statement where required (Art. 326a PSWiN); work permit exemption for full-time Polish university graduates per 2025 rules — residence permit still required. Non-EU tuition €2,300/sem (2025/26); payments in EUR per Rector regulation."
Poland,Mazowieckie,SGH Warsaw School of Economics,MSc International Business (IB),24,Business,6762,Yes,9,Graduate temporary residence permit (9 months),https://www.sgh.waw.pl/en/fees-graduate-studies,"Full-time (stacjonarne) second-cycle; English medium; Indian BBA typically eligible with NAWA recognition statement where required (Art. 326a PSWiN); work permit exemption for full-time Polish university graduates per 2025 rules — residence permit still required. Non-EU tuition €2,300/sem (2025/26); payments in EUR per Rector regulation."
Poland,Mazowieckie,SGH Warsaw School of Economics,"MSc Management, Entrepreneurship, Technology and Innovation (MET)",24,Management,6762,Yes,9,Graduate temporary residence permit (9 months),https://www.sgh.waw.pl/en/fees-graduate-studies,"Full-time (stacjonarne) second-cycle; English medium; Indian BBA typically eligible with NAWA recognition statement where required (Art. 326a PSWiN); work permit exemption for full-time Polish university graduates per 2025 rules — residence permit still required. Non-EU tuition €2,300/sem (2025/26); payments in EUR per Rector regulation."
Poland,Mazowieckie,SGH Warsaw School of Economics,International Master in Management and Accounting — Practical Profile,24,Management,6762,Yes,9,Graduate temporary residence permit (9 months),https://www.sgh.waw.pl/en/second-cycle-studies/international-master-program-management-accounting-prac,"Full-time (stacjonarne) second-cycle; English medium; Indian BBA typically eligible with NAWA recognition statement where required (Art. 326a PSWiN); work permit exemption for full-time Polish university graduates per 2025 rules — residence permit still required. English second-cycle; fee aligned with other €2,300/sem programmes unless FAP rate applies — verify at admission."
Poland,Pomorskie,Gdańsk University of Technology,Master in Management — International Management / Sustainability Management,24,Management,7310,Yes,9,Graduate temporary residence permit (9 months),https://zie.pg.edu.pl/en/admission/documents-and-fees,"Full-time (stacjonarne) second-cycle; English medium; Indian BBA typically eligible with NAWA recognition statement where required (Art. 326a PSWiN); work permit exemption for full-time Polish university graduates per 2025 rules — residence permit still required. PLN 10,750/sem non-EU English programmes (4 semesters)."
Poland,Pomorskie,Gdańsk University of Technology,MSc Economic Analytics,24,Analytics,7310,Yes,9,Graduate temporary residence permit (9 months),https://zie.pg.edu.pl/en/admission/documents-and-fees,"Full-time (stacjonarne) second-cycle; English medium; Indian BBA typically eligible with NAWA recognition statement where required (Art. 326a PSWiN); work permit exemption for full-time Polish university graduates per 2025 rules — residence permit still required. PLN 10,750/sem non-EU English programmes (4 semesters)."
Poland,Mazowieckie,University of Warsaw,MA Global Management,24,Management,7350,Yes,9,Graduate temporary residence permit (9 months),https://rekrutacja.uw.edu.pl/files/pdf/tuition_fees_2025-2026_06.2025.pdf,"Full-time (stacjonarne) second-cycle; English medium; Indian BBA typically eligible with NAWA recognition statement where required (Art. 326a PSWiN); work permit exemption for full-time Polish university graduates per 2025 rules — residence permit still required. €2,500/sem non-EU (2025/26)."
Poland,Mazowieckie,University of Warsaw,MA International Finance,24,Business,7350,Yes,9,Graduate temporary residence permit (9 months),https://rekrutacja.uw.edu.pl/files/pdf/tuition_fees_2025-2026_06.2025.pdf,"Full-time (stacjonarne) second-cycle; English medium; Indian BBA typically eligible with NAWA recognition statement where required (Art. 326a PSWiN); work permit exemption for full-time Polish university graduates per 2025 rules — residence permit still required. €2,500/sem non-EU (2025/26)."
Poland,Mazowieckie,Warsaw University of Technology,MSc Management and Production Engineering — Global Production Engineering and Management (GPM),24,Management,7644,Yes,9,Graduate temporary residence permit (9 months),https://www.students.pw.edu.pl/Studies-Offer/M.Sc.-offer,"Full-time (stacjonarne) second-cycle; English medium; Indian BBA typically eligible with NAWA recognition statement where required (Art. 326a PSWiN); work permit exemption for full-time Polish university graduates per 2025 rules — residence permit still required. Non-EU €2,600/sem (2026/27 ISO listing)."
Poland,Mazowieckie,SGH Warsaw School of Economics,MSc Finance and Accounting — Practical Profile with ACCA (FAP),24,Business,8820,Yes,9,Graduate temporary residence permit (9 months),https://www.sgh.waw.pl/en/fees-graduate-studies,"Full-time (stacjonarne) second-cycle; English medium; Indian BBA typically eligible with NAWA recognition statement where required (Art. 326a PSWiN); work permit exemption for full-time Polish university graduates per 2025 rules — residence permit still required. €3,000/sem (2025/26); ACCA-aligned practical profile."
Portugal,Lisbon,ISEG — Lisbon School of Economics and Management (Universidade de Lisboa),Master in Applied Econometrics and Forecasting,24,Analytics,10437,Yes,12,Article 122 (alínea p),https://www.iseg.ulisboa.pt/en/study/masters/applied-econometrics-and-forecasting/,Non-EU international student statute; total tuition €7.100 (2026/27 ISEG fee table). 2nd-cycle (120 ECTS) master’s; mandatory courses taught in English on international intakes; Indian 4-year bachelor typically accepted via ULisboa international contest; IELTS ~6.0+ typical.
Portugal,Lisbon,ISEG — Lisbon School of Economics and Management (Universidade de Lisboa),Master in Economics and Public Policy,24,Economics,10437,Yes,12,Article 122 (alínea p),https://www.iseg.ulisboa.pt/secretaria/en/students-outside-the-international-european-union-2026-2027-2/,Non-EU international student statute; total tuition €7.100 (2026/27 ISEG fee table). 2nd-cycle (120 ECTS) master’s; mandatory courses taught in English on international intakes; Indian 4-year bachelor typically accepted via ULisboa international contest; IELTS ~6.0+ typical. Programme page URL varies; euro total verified on ISEG 2026/27 international fee table.
Portugal,Lisbon,ISEG — Lisbon School of Economics and Management (Universidade de Lisboa),Master in Management Information Systems,24,Analytics,11613,Yes,12,Article 122 (alínea p),https://www.iseg.ulisboa.pt/en/study/masters/management-information-systems/,Non-EU international student statute; total tuition €7.900 (2026/27 ISEG fee table). 2nd-cycle (120 ECTS) master’s; mandatory courses taught in English on international intakes; Indian 4-year bachelor typically accepted via ULisboa international contest; IELTS ~6.0+ typical.
Portugal,Lisbon,ISEG — Lisbon School of Economics and Management (Universidade de Lisboa),Master in Quantitative Methods for Economic and Business Decision Making,24,Analytics,11686,Yes,12,Article 122 (alínea p),https://www.iseg.ulisboa.pt/secretaria/en/students-outside-the-international-european-union-2026-2027-2/,Non-EU international student statute; total tuition €7.950 (2026/27 ISEG fee table). 2nd-cycle (120 ECTS) master’s; mandatory courses taught in English on international intakes; Indian 4-year bachelor typically accepted via ULisboa international contest; IELTS ~6.0+ typical. Programme page URL varies; euro total verified on ISEG 2026/27 international fee table.
Portugal,Lisbon,ISEG — Lisbon School of Economics and Management (Universidade de Lisboa),Master in Development and International Cooperation,24,Economics,11834,Yes,12,Article 122 (alínea p),https://www.iseg.ulisboa.pt/secretaria/en/students-outside-the-international-european-union-2026-2027-2/,Non-EU international student statute; total tuition €8.050 (2026/27 ISEG fee table). 2nd-cycle (120 ECTS) master’s; mandatory courses taught in English on international intakes; Indian 4-year bachelor typically accepted via ULisboa international contest; IELTS ~6.0+ typical. Programme page URL varies; euro total verified on ISEG 2026/27 international fee table.
Portugal,Lisbon,ISEG — Lisbon School of Economics and Management (Universidade de Lisboa),Master in Economics,24,Economics,12128,Yes,12,Article 122 (alínea p),https://www.iseg.ulisboa.pt/en/study/masters/economics/,Non-EU international student statute; total tuition €8.250 (2026/27 ISEG fee table). 2nd-cycle (120 ECTS) master’s; mandatory courses taught in English on international intakes; Indian 4-year bachelor typically accepted via ULisboa international contest; IELTS ~6.0+ typical.
Portugal,Lisbon,ISEG — Lisbon School of Economics and Management (Universidade de Lisboa),Master in Monetary and Financial Economics,24,Economics,12128,Yes,12,Article 122 (alínea p),https://www.iseg.ulisboa.pt/en/study/masters/monetary-and-financial-economics/,Non-EU international student statute; total tuition €8.250 (2026/27 ISEG fee table). 2nd-cycle (120 ECTS) master’s; mandatory courses taught in English on international intakes; Indian 4-year bachelor typically accepted via ULisboa international contest; IELTS ~6.0+ typical.
Portugal,Aveiro,University of Aveiro,Master in Economics,24,Economics,12201,Yes,12,Article 122 (alínea p),https://www.ua.pt/en/course/107,"International tuition €4,150/year × 2 years (UA course page 2024/25); teaching Portuguese/English — confirm English track. Non-EU fees on course page."
